order_id,orderrad_id,orderdatum,önskat_leveransdatum,faktiskt_leveransdatum,produkt_id,produktnamn,kategori,säsong,antal,pris,vikt_gram,leveranszon,kund_id,recension_text,recensionsdatum,betyg
GG-2024-00063,GG-2024-00063-1,2024-03-06,2024-03-09,2024-03-09,FRO-TOM-001,Tomat Tiny Tim,Frön,Tidig vår,3,49.0,5,Zon 1,KUND-10422,Leveransen var ok men förpackningen kunde varit bättre.,2024-04-08,3
GG-2024-00063,GG-2024-00063-2,2024-03-06,,2024-03-09,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,4,49.0,5,Zon 1,KUND-10422,,,
GG-2024-00063,GG-2024-00063-3,2024-03-06,2024-03-09,2024-03-09,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,4,89.0,350,Zon 1,KUND-10422,"Älskar min nya fredskalla, den trivs jättebra.",2024-04-05,5
GG-2024-00064,GG-2024-00064-1,2024-03-12,2024-03-15,2024-03-15,PLT-TOM-001,Tomatplanta 'Tiny Tim',Färdiga plantor,Vår,1,79.0,300,Zon 1,KUND-14565,,,
GG-2024-00064,GG-2024-00064-2,2024-03-12,2024-03-15,2024-03-15,KRU-TER-002,Terrakottakruka 15cm,Krukor & kärl,Alla,2,79.0,600,Zon 1,KUND-14565,,,
GG-2024-00065,GG-2024-00065-1,2024-03-22,2024-03-25,2024-03-25,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,,2,0,400,Zon 1,KUND-10887,,,
GG-2024-00066,GG-2024-00066-1,2024-03-21,2024-03-24,2024-03-24,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,1,89.0,350,Zon 2,KUND-12475,"Väntade i 12 dagar, plantorna överlevde inte.",2024-04-13,2
GG-2024-00067,GG-2024-00067-1,2024-03-14,2024-03-19,2024-03-19,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,1,179.0,600,Zon 3,KUND-14425,Priset är högt för vad man får.,2024-04-05,3
GG-2024-00067,GG-2024-00067-2,2024-03-14,2024-03-19,2024-03-13,FRO-BLO-001,Sommarblommor mix,Frön,Vår,4,69.0,20,Zon 3,KUND-14425,,,
GG-2024-00067,GG-2024-00067-3,2024/03/14,2024-03-19,2024-03-19,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,1,49.0,5,Zon 3,KUND-14425,"Fungerade någorlunda, inte imponerad.",2024-04-12,3
GG-2024-00068,GG-2024-00068-1,2024-03-02,2024-03-05,2024-03-05,VER-VAN-001,vattenkanna 10l,Verktyg & tillbehör,Alla,1,179.0,600,Zon 2,KUND-12938,,,
GG-2024-00069,GG-2024-00069-1,2024-03-01,2024-03-03,2024-03-03,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,1,129.0,1500,Storstadsområden,KUND-14891,,,
GG-2024-00070,GG-2024-00070-1,2024-03-27,2024-04-01,2024-04-01,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,1,59.0,250,Zon 4,KUND-14135,,,
GG-2024-00071,GG-2024-00071-1,2024-03-18,,2024-03-13,VER-SKY-001,trädgårdsspade,Verktyg & tillbehör,Alla,3,199.0,800,Zon 1,KUND-10064,,,
GG-2024-00072,GG-2024-00072-1,2024-03-02,2024-03-04,2024-03-04,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,1,89.0,350,Zon 1,KUND-14620,Ok kvalitet men lite dyrt tycker jag.,2024-03-23,3
GG-2024-00072,GG-2024-00072-2,2024-03-02,2024-03-04,2024-03-04,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,2,39.0,8,Zon 1,KUND-14620,"Proffsigt packade, inget var skadat.",2024-04-01,5
GG-2024-00073,GG-2024-00073-1,2024-03-02,2024-03-12,2024-03-01,PLT-TOM-002,Bifftomat planta,Färdiga plantor,Vår,2,89.0,0.35kg,Zon 5,KUND-14597,"Jorden var full av små insekter, äckligt.",2024-03-19,2
GG-2024-00073,GG-2024-00073-2,2024-03-02,2024-03-12,2024-03-12,PLT-TOM-001,Tomatplanta 'Tiny Tim',Färdiga plantor,Vår,1,79.0,300,Zon 5,KUND-14597,,,
GG-2024-00073,GG-2024-00073-3,2024-03-02,2024-03-12,2024-03-12,FRO-SAL-001,Sallatsfrön mix,Frön,V2024,1,39.0,8,Zon 5,KUND-14597,,,
GG-2024-00074,GG-2024-00074-1,2024-03-14,,2024-03-16,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,1,149.0,400,Zon 1,KUND-14959,Perfekt för balkongen. Pelargonerna blommar redan.,2024-03-29,5
GG-2024-00074,GG-2024-00074-2,2024-03-14,2024-03-16,2024-03-16,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,1,179.0,600,Zon 1,KUND-14959,,,
GG-2024-00074,GG-2024-00074-3,2024-03-14,2024-03-16,2024-03-16,FRO-BLO-001,Sommarblommor mix,Frön,Vår,2,69.0,20,Zon 1,KUND-14959,,,
GG-2024-00075,GG-2024-00075-1,2024-03-03,2024-03-07,2024-03-07,PLT-ORT-002,Persilja i kruka,Färdiga plantor,Vår,1,45.0,200,Zon 2,KUND-10094,"Vackra plantor, välpackade och friska vid leverans.",2024-03-31,5
GG-2024-00075,GG-2024-00075-2,2024-03-03,2024-03-07,2024-03-07,PLT-ORT-002,Persilja i kruka,Färdiga plantor,Vår,2,45.0,200,2,KUND-10094,,,
GG-2024-00075,GG-2024-00075-3,2024-03-03,2024-03-07,2024-03-07,JOR-PLA-002,Planteringsjord 25L,Jord & näring,,1,89.0,12500,Zon 2,KUND-10094,,,
GG-2024-00076,GG-2024-00076-1,2024-03-17,2024-03-19,2024-03-19,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,3,0,8,Zon 1,KUND-12938,,,
GG-2024-00076,GG-2024-00076-2,2024-03-17,2024-03-19,2024-03-19,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,1,39.0,8,Zon 1,KUND-12938,,,
GG-2024-00076,GG-2024-00076-3,2024-03-17,2024-03-19,2024-03-19,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,2,49.0,5,Zon 1,KUND-12938,,,
GG-2024-00077,GG-2024-00077-1,2024-03-01,2024-03-06,2024-03-10,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,3,129.0,1500,Zon 3,KUND-14560,,,
GG-2024-00077,GG-2024-00077-2,2024-03-01,2024-03-06,2024-03-10,FRO-GUR-001,Gurk frön Marketmore,Frön,Vår,1,45.0,10,Zon 3,KUND-14560,"Hälften grodde, hälften inte. Ojämn kvalitet.",2024-03-17,3
GG-2024-00077,GG-2024-00077-3,2024-03-01,2024-03-06,2024-03-10,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,3,89.0,12500,,KUND-14560,Löken var möglig. Kunde inte plantera.,2024-03-29,2
GG-2024-00078,GG-2024-00078-1,2024-03-25,2024-04-01,2024-04-01,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,2,149.0,400,Zon 5,KUND-14020,"Medelmåttigt, förpackningen var lite skadad.",2024-04-17,3
GG-2024-00078,GG-2024-00078-2,2024-03-25,2024-04-01,2024-04-01,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,1,89.0,12500,Zon 5,KUND-14020,"Så fina krukor, precis som på bilden.",2024-04-10,4
GG-2024-00079,GG-2024-00079-1,2024-03-22,"March 27, 2024",2024-03-17,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,1,59.0,250,Zon 3,KUND-12320,Förseningen gjorde att allt vissnat ner.,2024-04-08,2
GG-2024-00079,GG-2024-00079-2,2024-03-22,2024-03-27,2024-04-01,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,,1,129.0,1500,Zon 3,KUND-12320,"Fungerar, men hade förväntat mig större plantor.",2024-04-19,3
GG-2024-00080,GG-2024-00080-1,2024-03-23,2024-03-26,2024-04-02,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,1,55.0,5,Zon 1,KUND-12475,,,
GG-2024-00080,GG-2024-00080-2,2024-03-23,2024-03-26,2024-04-02,PLT-TOM-001,Tomatplanta 'Tiny Tim',Färdiga plantor,Vår,4,79.0,300,,KUND-12475,,,
GG-2024-00081,GG-2024-00081-1,2024-03-10,2024-03-13,2024-03-13,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,1,59.0,250,Zon 1,KUND-13421,,,
GG-2024-00082,GG-2024-00082-1,2024-03-28,2024-03-31,2024-03-31,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,,3,59.0,15,Zon 1,KUND-11960,"Fröerna hade utgånget datum, grodde inte alls.",2024-04-08,1
GG-2024-00082,GG-2024-00082-2,2024-03-28,2024-03-31,2024-03-31,KRU-TER-002,TERRAKOTTAKRUKA 15,Krukor & kärl,Alla,1,79.0,600,Zon 1,KUND-11960,,,
GG-2024-00083,GG-2024-00083-1,2024-03-12,2024-03-16,2024-03-16,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,1,149.0,25000,Z3,KUND-12862,"Grym kvalitet på spaden, känns robust.",2024-04-12,5
GG-2024-00083,GG-2024-00083-2,2024-03-12,2024-03-16,2024-03-16,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,2,89.0,12500,Zon 3,KUND-12862,,,
GG-2024-00083,GG-2024-00083-3,2024-03-12,2024-03-16,2024-03-10,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,3,149.0,400,Zon 3,KUND-12862,"Fröerna grodde på under en vecka, fantastiskt!",2024-04-06,5
GG-2024-00084,GG-2024-00084-1,2024-03-05,2024-03-09,2024-03-09,PLT-BLO-001,Pelargon röd,Färdiga plantor,Vår,1,0,400,Zon 2,KUND-12589,,,
GG-2024-00084,GG-2024-00084-2,2024-03-05,,2024-03-09,PLT-ORT-001,BASILIKAPLANTA,Färdiga plantor,Vår,1,49.0,150,Zon 2,KUND-12589,Snabb leverans och bra kvalitet på jorden.,2024-03-23,4
GG-2024-00085,GG-2024-00085-1,2024-03-13,2024-03-16,2024-03-16,VER-SKY-001,Trädgårdsspade,Verktyg & tillbehör,Alla,2,199.0,800,Zon 2,KUND-14153,,,
GG-2024-00085,GG-2024-00085-2,2024-03-13,2024-03-16,2024-03-16,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,1,129.0,1500,Zon 2,KUND-14153,Snabb leverans och bra kvalitet på jorden.,2024-03-20,5
GG-2024-00086,GG-2024-00086-1,2024-03-02,2024-03-05,2024-03-05,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,1,59:-,250,Zon 1,KUND-11413,Ok kvalitet men lite dyrt tycker jag.,2024-04-01,3
GG-2024-00086,GG-2024-00086-2,2024-03-02,2024-03-05,2024-03-05,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,4,39.0,8,Zon 1,KUND-11413,"Fröerna grodde på under en vecka, fantastiskt!",2024-03-28,4
GG-2024-00087,GG-2024-00087-1,2024-03-13,2024-03-15,2024-03-15,PLT-BLO-001,PELARGON RÖD,Färdiga plantor,Vår,2,69.0,400,Zon 1,KUND-12589,Jättebra service och produkter av hög kvalitet.,2024-04-06,4
GG-2024-00087,GG-2024-00087-2,2024-03-13,2024-03-15,2024-03-15,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,1,39.0,8,Zon 1,KUND-12589,,,
GG-2024-00087,GG-2024-00087-3,2024-03-13,15 mars 2024,2024-03-15,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,2,149.0,25000,Zon 1,KUND-12589,,,
GG-2024-00088,GG-2024-00088-1,2024-03-22,2024-03-26,2024-03-26,FRO-BLO-001,Blomfrön sommar,Frön,Vår,2,69.0,20,Zon 3,KUND-10064,,,
GG-2024-00088,GG-2024-00088-2,2024-03-22,2024-03-26,2024-03-26,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,1,49.0,5,Zon 3,KUND-10064,"Fel produkt skickades. Beställde tomater, fick gurka.",2024-04-02,2
GG-2024-00088,GG-2024-00088-3,2024-03-22,2024-03-26,2024-03-26,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,4,89.0,12500,Zon 3,KUND-10064,,,
GG-2024-00088,GG-2024-00088-4,2024-03-22,2024-03-26,2024-03-26,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,4,45.0,10,Zon 3,KUND-10064,,,
GG-2024-00089,GG-2024-00089-1,2024-03-02,2024-03-06,2024-03-06,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,1,149.0,25000,Zon 3,KUND-14313,"Bra pris och snabb leverans, 5 stjärnor!",2024-03-20,4
GG-2024-00089,GG-2024-00089-2,2024-03-02,2024-03-06,2024-03-06,VER-VAN-001,Vattenkanna 10L,Verktyg & tillbehör,Alla,2,179.0,600,Zon 3,KUND-14313,,,
GG-2024-00089,GG-2024-00089-3,2 mars 2024,2024-03-06,2024-03-06,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,3,59.0,250,Zon 3,KUND-14313,,,
GG-2024-00089,GG-2024-00089-4,2024-03-02,2024-03-06,2024-03-06,JOR-PLA-002,Planteringsjord 25L,Jord & näring,Vår,2,89.0,12500,Zone 3,KUND-14313,,,
GG-2024-00090,GG-2024-00090-1,2024-03-10,2024-03-18,2024-03-18,PLT-BLO-001,PELARGON RÖD,Färdiga plantor,Vår,5,69.0,400,Zon 5,KUND-14375,,,
GG-2024-00090,GG-2024-00090-2,2024-03-10,,2024-03-18,PLT-TOM-001,Tomatplanta 'Tiny Tim',Färdiga plantor,Vår,3,79.0,300,Zon 5,KUND-14375,,,
GG-2024-00090,GG-2024-00090-3,2024-03-10,2024-03-18,2024-03-18,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,1,149.0,400,Zon 5,KUND-14375,,,
GG-2024-00091,GG-2024-00091-1,2024-03-28,2024-03-31,2024-03-31,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,2,59.0,15,Zon 1,KUND-11133,"Fröerna hade utgånget datum, grodde inte alls.",2024-04-27,2
GG-2024-00091,GG-2024-00091-2,2024-03-28,2024-03-31,2024-03-31,PLT-ORT-001,Basilikaplanta,Färdiga plantor,Vår,3,49.0,150,1,KUND-11133,Skadad kruka och ingen kompensation erbjöds.,2024-04-16,1
GG-2024-00092,GG-2024-00092-1,2024-03-14,2024-03-16,2024-03-16,FRO-SAL-001,Sallat mix,Frön,Vår,1,39.0,8,Zon 1,KUND-10218,Perfekt för balkongen. Pelargonerna blommar redan.,2024-04-10,4
GG-2024-00092,GG-2024-00092-2,2024-03-14,2024-03-16,2024-03-16,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,1,49.0,5,Zon 1,KUND-10218,"Tomaterna växer som aldrig förr, tack!",2024-04-14,4
GG-2024-00093,GG-2024-00093-1,2024-03-03,,2024-03-05,KRU-TER-002,Terrakottakruka 15cm,Krukor & kärl,Alla,2,79.0,600,Zon 1,KUND-10043,"Helt okej, men hittade billigare i lokal butik.",2024-04-01,3
GG-2024-00094,GG-2024-00094-1,2024-03-14,2024-03-18,2024-03-23,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,2,59.0,250,Zon 3,KUND-14375,Långsam leverans förstörde plantorna.,2024-03-30,1
GG-2024-00094,GG-2024-00094-2,2024-03-14,2024-03-18,2024-03-23,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,2,149.0,25000,Zon 3,KUND-14375,"Väntade i 12 dagar, plantorna överlevde inte.",2024-04-13,1
GG-2024-00095,GG-2024-00095-1,2024-03-18,2024-03-21,2024-03-21,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,1,89.0,350 g,Zon 2,KUND-10887,,,
GG-2024-00095,GG-2024-00095-2,2024-03-18,2024-03-21,2024-03-21,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,5,59.0,15,Zon 2,KUND-10887,Perfekt för balkongen. Pelargonerna blommar redan.,2024-04-11,5
GG-2024-00095,GG-2024-00095-3,2024-03-18,2024-03-21,2024-03-21,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,2,49:-,50000,Mellansverige,KUND-10887,Leveransen tog lite längre än väntat men okej.,2024-04-10,3
GG-2024-00095,GG-2024-00095-4,2024-03-18,2024-03-21,2024-03-21,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,3,39.0,8,Zon 2,KUND-10887,"Tomaterna växer som aldrig förr, tack!",2024-04-17,5
GG-2024-00095,GG-2024-00095-5,2024-03-18,2024/03/21,2024-03-21,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,1,39.0,50000,Zon 2,KUND-10887,,,
GG-2024-00096,GG-2024-00096-1,2024-03-23,2024-03-29,2024-03-29,VER-SKY-001,TRÄDGÅRDSSPADE,Verktyg & tillbehör,Alla,1,199.0,800,Zon 4,KUND-10516,"Tomaterna växer som aldrig förr, tack!",2024-04-13,5
GG-2024-00096,GG-2024-00096-2,2024-03-23,2024-03-29,2024-03-29,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,1,55:-,5,,KUND-10516,"Helt okej, men hittade billigare i lokal butik.",2024-04-25,3
GG-2024-00097,GG-2024-00097-1,2024-03-02,2024-03-07,2024-03-07,FRO-BLO-001,Sommarblommor mix,Frön,Vår,3,69 kr,20,Zon 4,KUND-10516,,,
GG-2024-00098,GG-2024-00098-1,2024-03-11,2024-03-21,2024-03-21,VER-SKY-001,trädgårdsspade,Verktyg & tillbehör,Alla,2,199.0,800,Zon 5,KUND-13167,"Gullrankan är så vacker, perfekt hängväxt.",2024-04-06,4
GG-2024-00098,GG-2024-00098-2,2024-03-11,2024-03-21,2024-03-21,VER-SKY-001,Trädgårdsspade,Verktyg & tillbehör,Alla,1,199.0,800,,KUND-13167,Halva fröerna var redan mögliga i påsen.,2024-03-27,2
GG-2024-00099,GG-2024-00099-1,2024-03-06,2024-03-10,2024-03-10,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,2,39.0,8,Z3,KUND-13490,,,
GG-2024-00099,GG-2024-00099-2,2024-03-06,2024-03-10,2024-03-10,FRO-BLO-001,Sommarblommor mix,Frön,Vår,1,69.0,20,Zon 3,KUND-13490,,,
GG-2024-00100,GG-2024-00100-1,2024-03-13,2024-03-16,2024-03-16,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,3,149.0,25000,Zon 2,KUND-12320,"Sådär, några plantor klarade sig.",2024-04-08,3
GG-2024-00100,GG-2024-00100-2,2024-03-13,2024-03-16,2024-03-16,JOR-PLA-002,Blomjord 25L,Jord & näring,Vår,3,89.0,12500,Zon 2,KUND-12320,,,
GG-2024-00100,GG-2024-00100-3,2024-03-13,2024-03-16,2024-03-16,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,1,55.0,5,Zon 2,KUND-12320,"Så fina krukor, precis som på bilden.",2024-03-23,5
GG-2024-00101,GG-2024-00101-1,2024-03-19,2024-03-22,2024-03-22,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,4,149.0,-400,,KUND-10629,,,
GG-2024-00101,GG-2024-00101-2,2024-03-19,2024-03-22,2024-03-22,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,2,49.0,5,Z1,KUND-10629,Skadad kruka och ingen kompensation erbjöds.,2024-04-11,2
GG-2024-00102,GG-2024-00102-1,2024-03-10,2024-03-14,2024-03-16,PLT-TOM-001,Tomatplanta 'Tiny Tim',Färdiga plantor,Vår,1,79.0,300,Zon 3,KUND-14560,,,
GG-2024-00102,GG-2024-00102-2,2024-03-10,2024-03-14,2024-03-16,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,1,129.0,1500,Zon 3,KUND-14560,,,
GG-2024-00102,GG-2024-00102-3,2024-03-10,2024-03-14,2024-03-16,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,3,39.0,8,Zon 3,KUND-14560,,,
GG-2024-00102,GG-2024-00102-4,2024-03-10,2024-03-14,2024-03-16,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,2,45.0,-10,Zon 3,KUND-14560,,,
GG-2024-00102,GG-2024-00102-5,2024-03-10,2024-03-14,2024-03-08,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,1,129.0,1500,Zon 3,KUND-14560,,,
GG-2024-00103,GG-2024-00103-1,2024-03-17,2024-03-19,2024-03-19,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,1,89.0,350,Zon 1,KUND-12961,"Mycket nöjd, allt kom fram i bra skick.",2024-04-13,5
GG-2024-00103,GG-2024-00103-2,2024-03-17,2024-03-19,2024-03-19,PLT-ORT-002,Persilja i kruka,Färdiga plantor,Vår,2,45.0,200,Zon 1,KUND-12961,,,
GG-2024-00103,GG-2024-00103-3,2024-03-17,2024-03-19,2024-03-19,PLT-TOM-001,Tomatplanta 'Tiny Tim',Färdiga plantor,Vår,3,0,300,Zon 1,KUND-12961,,,
GG-2024-00103,GG-2024-00103-4,2024-03-17,2024-03-19,2024-03-19,PLT-ORT-002,Persilja i kruka,Färdiga plantor,Vår,1,45.0,200,Zon 1,KUND-12961,"Bra pris och snabb leverans, 5 stjärnor!",2024-04-01,5
GG-2024-00103,GG-2024-00103-5,2024-03-17,19 mars 2024,2024-03-19,FRO-SAL-001,Sallatsfrön mix,Frön,Vår,1,39.0,8,Zon 1,KUND-12961,,,
GG-2024-00104,GG-2024-00104-1,2024-03-25,2024-03-29,2024-03-29,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,3,55.0,50000,Zon 3,KUND-12961,"Så fina krukor, precis som på bilden.",2024-04-11,4
GG-2024-00104,GG-2024-00104-2,2024-03-25,2024-03-29,2024-03-29,PLT-ORT-001,Basilika planta,Färdiga plantor,Vår,1,49:-,-150,Zon 3,KUND-12961,,,
GG-2024-00105,GG-2024-00105-1,2024-03-28,2024-03-31,2024-04-04,PLT-BLO-002,Petunia mix,Färdiga plantor,Vår,"""2""",59.0,250,Zon 1,KUND-12326,,,
GG-2024-00106,GG-2024-00106-1,2024-03-05,2024-03-08,2024-03-08,PLT-BLO-001,Pelargon röd,Färdiga plantor,Vår,1,69.0,400,Zon 1,KUND-14891,,,
GG-2024-00106,GG-2024-00106-2,2024-03-05,2024-03-08,2024-03-08,FRO-TOM-001,Tomatfrön 'Tiny Tim',Frön,Tidig vår,1,49.0,5,Zon 1,KUND-14891,,,
GG-2024-00107,GG-2024-00107-1,2024-03-25,2024-03-29,2024-03-29,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,2,149.0,25000,Zon 3,KUND-14135,,,
GG-2024-00107,GG-2024-00107-2,2024-03-25,2024-03-29,2024-03-29,JOR-PLA-001,Planteringsjord 50L,Jord & näring,Vår,4,149.0,25000,Zon 3,KUND-14135,,,
GG-2024-00108,GG-2024-00108-1,2024-03-15,2024-03-18,2024-03-18,PLT-TOM-001,Tomatplanta 'Tiny Tim',Färdiga plantor,Vår,1,79 kr,300,Zon 1,KUND-12436,,,
GG-2024-00109,GG-2024-00109-1,2024-03-11,2024-03-16,2024-03-20,PLT-ORT-001,BASILIKAPLANTA,Färdiga plantor,Vår,2,49.0,150,Zon 3,KUND-11413,"Sådär, några plantor klarade sig.",2024-04-04,3
GG-2024-00109,GG-2024-00109-2,2024-03-11,,2024-03-20,FRO-GUR-001,Gurkfrön 'Marketmore',Frön,Vår,1,45.0,50000,Zon 3,KUND-11413,"Grym kvalitet på spaden, känns robust.",2024-04-19,5
GG-2024-00109,GG-2024-00109-3,2024-03-11,2024-03-16,2024-03-20,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,1,59.0,15,Zon 3,KUND-11413,,,
GG-2024-00109,GG-2024-00109-4,2024-03-11,2024-03-16,2024-03-10,KRU-PLA-001,Plastlåda balkong 60cm,Krukor & kärl,Alla,1,149.0,400,Zon 3,KUND-11413,Tomatplantorna frös under transporten.,2024-03-28,2
GG-2024-00110,GG-2024-00110-1,2024-03-01,,2024-03-04,KRU-TER-001,Terracotta kruka 25,Krukor & kärl,Alla,2,129.0,1500,Z1,KUND-14074,,,
GG-2024-00110,GG-2024-00110-2,2024-03-01,2024-03-04,2024-03-04,FRO-TOM-002,Tomatfrön 'Biff',Frön,Tidig vår,1,55.0,5,Zon 1,KUND-14074,,,
GG-2024-00111,GG-2024-00111-1,2024-03-10,2024-03-14,18/03/2024,KRU-TER-002,Terrakottakruka 15cm,Krukor & kärl,Hela året,1,79.0,600,Zon 2,KUND-13855,,,
GG-2024-00111,GG-2024-00111-2,2024-03-10,2024-03-14,2024-03-18,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,1,59.0,15,Zon 2,KUND-13855,Mycket dålig kommunikation om förseningen.,2024-03-30,2
GG-2024-00111,GG-2024-00111-3,10 mars 2024,2024-03-14,2024-03-18,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,1,59.0,15,Zon 2,KUND-13855,Leveransen var ok men förpackningen kunde varit bättre.,2024-04-09,3
GG-2024-00112,GG-2024-00112-1,2024-03-13,,2024-03-17,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,2,129.0,1500,Zon 2,KUND-14742,"Skadad leverans, hälften obrukbart.",2024-04-05,2
GG-2024-00112,GG-2024-00112-2,2024-03-13,2024-03-17,2024-03-17,FRO-ORT-001,"Örter mix (basilika, persilja, dill)",Frön,Vår,2,59.0,15,Zon 2,KUND-14742,,,
GG-2024-00112,GG-2024-00112-3,2024-03-13,2024-03-17,2024-03-17,FRO-TOM-002,Tomatfrön 'Biff',Frön,,1,55.0,5,Zon 2,KUND-14742,"Gullrankan är så vacker, perfekt hängväxt.",2024-03-30,5
GG-2024-00112,GG-2024-00112-4,2024-03-13,2024-03-17,2024-03-17,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,1,129.0,1500,Zon 2,KUND-14742,,,
GG-2024-00112,GG-2024-00112-5,2024-03-13,2024-03-17,2024-03-17,PLT-TOM-002,Tomatplanta 'Biff',Färdiga plantor,Vår,2,89.0,350,Zon 2,KUND-14742,,,
GG-2024-00113,GG-2024-00113-1,2024-03-12,2024-03-16,2024-03-16,VER-SKY-001,Spade,Verktyg & tillbehör,Alla,3,SEK 199,800,Zon 2,KUND-10136,,,
GG-2024-00114,GG-2024-00114-1,2024-03-16,2024-03-18,2024-03-12,PLT-BLO-001,Pelargon röd,Färdiga plantor,Vår,1,69.0,400,Zon 1,KUND-14889,"Grym kvalitet på spaden, känns robust.",2024-04-16,4
GG-2024-00114,GG-2024-00114-2,2024-03-16,2024-03-18,2024-03-18,PLT-ORT-001,Basilika planta,Färdiga plantor,Vår,2,49.0,150,Zon 1,KUND-14889,,,
GG-2024-00114,GG-2024-00114-3,2024-03-16,2024-03-18,2024-03-18,PLT-BLO-002,Petunior mix,Färdiga plantor,Vår,3,59.0,250,Zon 1,KUND-14889,"Sådär, några plantor klarade sig.",2024-03-21,3
GG-2024-00115,GG-2024-00115-1,2024-03-07,2024-03-11,2024-03-11,KRU-TER-002,TERRAKOTTAKRUKA 15,Krukor & kärl,Alla,2,79.0,600,Zon 2,KUND-14153,,,
GG-2024-00115,GG-2024-00115-2,2024-03-07,2024-03-11,2024-03-11,KRU-TER-001,Terrakottakruka 25cm,Krukor & kärl,Alla,1,129.0,1500,Zon 2,KUND-14153,,,
